조사기준일,시도,행정구,"교육
(지원)청",학교급,"고등학교
유형",학교세부유형,학교운영상특례,학교명,설립,"남녀공학
구분",지역규모,개교일,우편번호,주소,Latitude,Longitude,홈페이지,특수_학급수,특수_학생수,특수학급_학생수_남,특수학급_학생수_여,편성학급수_계,1학년_학급수,2학년_학급수,3학년_학급수,4학년_학급수,5학년_학급수,6학년_학급수,학생수_총계_계,학생수_총계_남,학생수_총계_여,1학년_학생수_계,1학년_학생수_남,1학년_학생수_여,2학년_학생수_계,2학년_학생수_남,2학년_학생수_여,3학년_학생수_계,3학년_학생수_남,3학년_학생수_여,4학년_학생수_계,4학년_학생수_남,4학년_학생수_여,5학년_학생수_계,5학년_학생수_남,5학년_학생수_여,6학년_학생수_계,6학년_학생수_남,6학년_학생수_여,"학급당
 학생수",교원수_정규_특수_계,교원수_정규_특수_남,교원수_정규_특수_여,교원1인당 학생수,전출,전입,입학자_계,입학자_남,입학자_여,졸업자_계,졸업자_남,졸업자_여,"일반
교실","교과
교실","특별
교실",수준별교실,"기타
교실",교지면적,"학생
1인당
교지면적"
20230401,서울,송파구,강동·송파,초등학교,,초등학교,해당없음,서울가동초등학교,공립,,특별/광역시,19900425,5820,서울특별시 송파구 중대로20길 47(가락동),37.497139,127.1303675,http://gadong.sen.es.kr,1,1,1,0,36,6,5,6,5,7,7,795,413,382,101,60,41,125,61,64,125,60,65,127,65,62,162,82,80,155,85,70,22.1,1,0,1,12.8,44,47,103,61,42,0,0,0,39,6,8,0,1,"18,048",22.7
20230401,서울,송파구,강동·송파,초등학교,,초등학교,해당없음,서울가락초등학교,공립,,특별/광역시,19810909,5698,서울특별시 송파구 송파대로37길 45(가락동. 가락초등학교),37.4998175,127.1077656,https://garak.sen.es.kr/,1,6,6,0,52,10,9,8,8,9,8,"1,208",648,560,218,117,101,203,117,86,194,102,92,200,103,97,223,122,101,170,87,83,23.2,0,0,0,14.9,46,65,218,118,100,0,0,0,58,7,7,0,1,"12,892",10.7
20230401,서울,강동구,강동·송파,초등학교,,초등학교,해당없음,서울강덕초등학교,공립,,특별/광역시,19870302,5225,서울특별시 강동구 동남로82길 94-54(고덕동. 서울강덕초등학교),37.5589422,127.1607706,http://gangdeok.sen.es.kr,1,4,3,1,49,8,8,8,9,8,8,"1,163",619,544,178,100,78,188,94,94,214,106,108,222,136,86,197,94,103,164,89,75,23.7,1,0,1,15.5,53,93,172,98,74,0,0,0,46,2,2,1,2,"13,709",11.8
20230401,서울,강동구,강동·송파,초등학교,,초등학교,해당없음,서울강동초등학교,공립,,특별/광역시,19770504,5322,서울특별시 강동구 상암로14길 77(천호동.서울강동초등학교),37.5461969,127.1300393,http://gangdong.sen.es.kr,2,9,5,4,28,5,4,5,4,4,6,540,270,270,85,41,44,94,43,51,75,34,41,86,49,37,93,47,46,107,56,51,19.3,2,1,1,12.9,25,40,85,41,44,0,0,0,30,6,4,2,1,"13,932",25.8
20230401,서울,송파구,강동·송파,초등학교,,초등학교,해당없음,서울거여초등학교,공립,,특별/광역시,19671123,5731,서울특별시 송파구 마천로25길 18(오금동. 거여초등학교),37.5048584,127.1407471,http://geo-yeo.sen.es.kr,2,13,7,6,33,6,5,6,5,5,6,685,371,314,128,82,46,117,60,57,97,41,56,113,59,54,116,59,57,114,70,44,20.8,2,0,2,14.6,33,34,129,84,45,0,0,0,34,1,21,0,0,"11,997",17.5
20230401,서울,송파구,강동·송파,초등학교,,초등학교,해당없음,서울거원초등학교,공립,,특별/광역시,19971107,5789,서울특별시 송파구 양산로2길 26(거여동.거원초등학교),37.4878179,127.1447579,http://guhwon.sen.es.kr,2,10,7,3,34,6,6,4,6,6,6,636,335,301,100,49,51,114,60,54,92,47,45,95,57,38,115,56,59,120,66,54,18.7,2,0,2,12,371,29,100,50,50,0,0,0,37,7,5,1,1,"12,975",20.4
20230401,서울,강동구,강동·송파,초등학교,,초등학교,해당없음,서울고덕초등학교,공립,,특별/광역시,19840511,5221,서울특별시 강동구 아리수로82길 42. 고덕초등학교 (고덕동),37.560771,127.1665894,http://goduk.sen.es.kr,2,8,5,3,25,6,4,5,3,3,4,464,251,213,111,60,51,83,39,44,81,49,32,61,36,25,74,43,31,54,24,30,18.6,2,0,2,12.5,22,35,111,58,53,0,0,0,23,2,6,0,0,"14,881",32.1
20230401,서울,강동구,강동·송파,초등학교,,초등학교,해당없음,서울고일초등학교,공립,,특별/광역시,19840301,5275,서울특별시 강동구 구천면로93길 20. 서울고일초등학교 (상일동),37.5520025,127.1690875,http://goil.sen.es.kr,1,5,2,3,68,12,12,14,10,10,10,"1,846",928,918,304,145,159,323,171,152,352,185,167,296,135,161,302,150,152,269,142,127,27.1,1,0,1,19.2,72,120,304,145,159,0,0,0,72,0,2,0,0,"14,063",7.6
20230401,서울,강동구,강동·송파,초등학교,,초등학교,해당없음,서울길동초등학교,공립,,특별/광역시,19740607,5344,서울특별시 강동구 양재대로116길 69. 서울길동초등학교 (길동),37.5380673,127.1447715,http://gildong.sen.es.kr,2,12,9,3,37,6,5,6,6,7,7,762,392,370,109,51,58,109,56,53,145,72,73,109,57,52,155,78,77,135,78,57,20.6,2,0,2,12.1,42,30,109,51,58,0,0,0,40,4,19,0,0,"16,422",21.6
20230401,서울,송파구,강동·송파,초등학교,,초등학교,해당없음,서울남천초등학교,공립,,특별/광역시,19840503,5745,서울특별시 송파구 성내천로 207(마천동),37.4965093,127.1545578,http://s-namcheon.sen.es.kr,2,5,3,2,19,4,2,3,3,3,4,329,153,176,51,21,30,43,20,23,51,24,27,54,24,30,67,31,36,63,33,30,17.3,2,0,2,8.9,31,11,51,20,31,0,0,0,28,5,5,5,1,"9,889",30.1
20230401,서울,강동구,강동·송파,초등학교,,초등학교,해당없음,서울대명초등학교,공립,,특별/광역시,19860506,5271,서울특별시 강동구 상암로 271(명일동.서울대명초등학교),37.5470959,127.1532863,http://daemyeong.sen.es.kr,1,5,4,1,36,6,5,5,6,6,8,768,373,395,102,47,55,126,69,57,121,50,71,128,52,76,150,81,69,141,74,67,21.3,1,0,1,15.1,34,87,102,47,55,0,0,0,36,2,7,0,0,"14,769",19.2
20230401,서울,송파구,강동·송파,초등학교,,초등학교,해당없음,서울마천초등학교,공립,,특별/광역시,19780504,5758,서울특별시 송파구 마천로61다길 24. 서울마천초등학교 (마천동),37.4953435,127.1523231,http://smacheon.sen.es.kr,2,11,9,2,41,6,6,7,6,7,9,807,420,387,117,59,58,130,62,68,116,59,57,122,73,49,143,70,73,179,97,82,19.7,2,0,2,13.7,62,63,118,61,57,0,0,0,43,2,6,0,0,"11,217",13.9
20230401,서울,강동구,강동·송파,초등학교,,초등학교,해당없음,서울명덕초등학교,공립,,특별/광역시,19850503,5230,서울특별시 강동구 양재대로156길 11. 서울명덕초등학교 (고덕동),37.5567898,127.1464535,http://myungduk.sen.es.kr,1,8,5,3,58,9,9,10,9,10,11,"1,802",934,868,263,136,127,299,157,142,330,178,152,280,136,144,309,149,160,321,178,143,31.1,1,0,1,20,82,59,263,136,127,0,0,0,58,0,1,0,2,"15,850",8.8
20230401,서울,강동구,강동·송파,초등학교,,초등학교,해당없음,서울명원초등학교,공립,,특별/광역시,19870422,5268,서울특별시 강동구 명일로 364. 서울명원초등학교 (명일동),37.5508081,127.1503974,http://myongwon.sen.es.kr,1,7,3,4,31,4,5,4,5,6,7,749,390,359,92,51,41,118,56,62,120,72,48,123,67,56,160,76,84,136,68,68,24.2,1,0,1,15.3,22,31,93,52,41,0,0,0,30,0,3,1,0,"15,401",20.6
20230401,서울,강동구,강동·송파,초등학교,,초등학교,해당없음,서울명일초등학교,공립,,특별/광역시,19801006,5256,서울특별시 강동구 고덕로38길 8(암사동. 서울명일초등학교),37.5544005,127.1420386,http://myeongil.sen.es.kr,2,11,9,2,48,8,8,9,7,8,8,"1,018",523,495,150,72,78,189,108,81,177,80,97,155,91,64,179,91,88,168,81,87,21.2,2,0,2,14.5,48,29,150,72,78,0,0,0,49,0,2,0,0,"16,206",15.9
20230401,서울,강동구,강동·송파,초등학교,,초등학교,해당없음,서울묘곡초등학교,공립,,특별/광역시,19850902,5232,서울특별시 강동구 동남로79길 46(고덕동. 서울묘곡초등학교),37.5584546,127.1531803,http://myogok.sen.es.kr,1,2,2,0,63,8,10,11,10,12,12,"1,452",790,662,168,88,80,212,119,93,258,137,121,250,130,120,281,151,130,283,165,118,23,1,0,1,15.3,74,94,168,88,80,0,0,0,64,0,3,0,1,"15,472",10.7
20230401,서울,송파구,강동·송파,초등학교,,초등학교,해당없음,서울문덕초등학교,공립,,특별/광역시,19931026,5809,서울특별시 송파구 송이로34길 60(문정동),37.4849928,127.1275979,http://moondeok.sen.es.kr,1,5,4,1,28,5,5,4,5,4,5,563,280,283,99,53,46,98,46,52,89,50,39,103,38,65,81,43,38,93,50,43,20.1,1,0,1,12,45,17,99,51,48,0,0,0,29,4,7,0,1,"8,075",14.3
20230401,서울,송파구,강동·송파,초등학교,,초등학교,해당없음,서울문정초등학교,공립,,특별/광역시,19850301,5797,서울특별시 송파구 문정로5길 20. 문정초등학교 (문정동),37.4891859,127.128957,http://moonjung.sen.es.kr,2,6,3,3,34,6,6,4,5,6,7,720,334,386,127,63,64,108,47,61,91,43,48,117,58,59,143,60,83,134,63,71,21.2,2,0,2,12.4,38,21,127,63,64,0,0,0,41,4,4,0,3,"16,473",22.9
20230401,서울,송파구,강동·송파,초등학교,,초등학교,해당없음,서울방이초등학교,공립,,특별/광역시,19840404,5636,서울특별시 송파구 위례성대로10길 4. 서울방이초등학교 (방이동),37.5130915,127.1205626,http://bangi.sen.es.kr,2,8,5,3,27,5,5,4,3,5,5,547,303,244,100,53,47,102,56,46,94,51,43,66,42,24,92,50,42,93,51,42,20.3,2,0,2,12.2,41,16,101,54,47,0,0,0,27,7,3,0,5,"17,017",31.1
20230401,서울,송파구,강동·송파,초등학교,,초등학교,해당없음,서울삼전초등학교,공립,,특별/광역시,19830510,5584,서울특별시 송파구 백제고분로28길 19(삼전동),37.5024754,127.0865316,http://samjeon.sen.es.kr,3,16,14,2,37,6,6,6,6,7,6,696,336,360,102,44,58,99,60,39,124,55,69,104,51,53,137,60,77,130,66,64,18.8,3,0,3,12.2,41,13,102,45,57,0,0,0,40,14,3,0,0,"13,883",19.9
20230401,서울,강동구,강동·송파,초등학교,,초등학교,해당없음,서울상일초등학교,공립,,특별/광역시,19211002,5283,서울특별시 강동구 천호대로 1477(상일동),37.5511028,127.1696401,http://seoulsangil.sen.es.kr,1,2,1,1,12,1,2,3,2,2,2,168,97,71,20,14,6,30,14,16,29,17,12,24,10,14,33,21,12,32,21,11,14,1,0,1,7.6,12,18,19,12,7,0,0,0,15,2,3,0,1,"8,465",50.4
20230401,서울,송파구,강동·송파,초등학교,,초등학교,해당없음,서울석촌초등학교,공립,,특별/광역시,19900510,5689,서울특별시 송파구 가락로11길 26. 서울석촌초등학교 (석촌동),37.5027584,127.1048724,http://seokchon.sen.es.kr,3,14,13,1,36,6,6,5,6,6,7,693,363,330,121,58,63,112,62,50,108,53,55,104,55,49,122,70,52,126,65,61,19.3,1,0,1,11.9,25,4,124,59,65,0,0,0,39,4,7,0,0,"13,870",20
20230401,서울,강동구,강동·송파,초등학교,,초등학교,해당없음,서울선린초등학교,공립,,특별/광역시,19851024,5367,서울특별시 강동구 진황도로61길 29. 서울선린초등학교 (둔촌동),37.5295362,127.1459271,http://sunrin.sen.es.kr,1,3,3,0,23,4,4,4,3,5,3,423,228,195,68,41,27,81,33,48,75,35,40,57,37,20,79,42,37,63,40,23,18.4,1,0,1,11.4,27,18,68,41,27,0,0,0,27,1,2,0,1,"13,926",32.9
20230401,서울,강동구,강동·송파,초등학교,,초등학교,해당없음,서울성내초등학교,공립,,특별/광역시,19690327,5392,서울특별시 강동구 성내로3길 19(성내동. 서울성내초등학교),37.5313725,127.1225668,http://seongnae.sen.es.kr,2,13,11,2,40,7,7,7,6,6,7,814,416,398,132,63,69,146,68,78,136,72,64,130,74,56,135,66,69,135,73,62,20.4,2,0,2,12,49,20,133,63,70,0,0,0,42,2,6,0,0,"10,882",13.4
20230401,서울,강동구,강동·송파,초등학교,,초등학교,해당없음,서울성일초등학교,공립,,특별/광역시,19831006,5396,서울특별시 강동구 성내로15길 33. 서울성일초등학교 (성내동),37.5291658,127.1283671,http://seongil.sen.es.kr,2,6,3,3,51,9,8,8,9,8,9,"1,049",567,482,163,84,79,166,98,68,178,100,78,183,104,79,171,88,83,188,93,95,20.6,2,0,2,13.1,56,31,169,86,83,0,0,0,54,4,6,0,4,"13,904",13.3
20230401,서울,송파구,강동·송파,초등학교,,초등학교,해당없음,서울세륜초등학교,공립,,특별/광역시,19890419,5649,서울특별시 송파구 양재대로 1264. 서울세륜초등학교 (방이동),37.518599,127.1335391,http://seryun.sen.es.kr,2,13,8,5,30,5,5,4,5,6,5,603,313,290,87,49,38,82,42,40,94,48,46,103,51,52,117,64,53,120,59,61,20.1,2,0,2,14,18,34,88,50,38,0,0,0,35,2,2,0,0,"15,082",25
20230401,서울,송파구,강동·송파,초등학교,,초등학교,해당없음,서울송파초등학교,공립,,특별/광역시,19851021,5666,서울특별시 송파구 백제고분로 400(송파동),37.5051072,127.1135469,http://songpa.sen.es.kr,1,2,2,0,26,5,4,5,4,4,4,548,283,265,95,55,40,92,49,43,90,50,40,86,43,43,96,41,55,89,45,44,21.1,1,0,1,14.1,29,28,95,55,40,0,0,0,33,0,16,0,0,"13,833",25.2
20230401,서울,송파구,강동·송파,초등학교,,초등학교,해당없음,서울신가초등학교,공립,,특별/광역시,19880901,5706,서울특별시 송파구 송이로 75. 서울신가초등학교 (가락동),37.499982,127.1200903,https://singa.sen.es.kr,1,7,7,0,33,5,5,5,5,6,7,668,328,340,92,44,48,121,59,62,108,55,53,100,54,46,123,59,64,124,57,67,20.2,1,0,1,12.1,23,17,92,44,48,0,0,0,33,1,13,0,1,"16,826",25.2
20230401,서울,강동구,강동·송파,초등학교,,초등학교,해당없음,서울신명초등학교,공립,,특별/광역시,19820504,5300,서울특별시 강동구 명일로24길 33. 서울신명초등학교 (길동),37.5412163,127.1497531,http://shinmyung.sen.es.kr,1,1,1,0,23,4,4,3,3,5,4,419,228,191,61,40,21,76,35,41,54,28,26,71,38,33,92,49,43,65,38,27,18.2,1,0,1,11,23,17,61,40,21,0,0,0,25,4,3,0,2,"20,495",48.9
20230401,서울,강동구,강동·송파,초등학교,,초등학교,해당없음,서울신암초등학교,공립,,특별/광역시,19801103,5242,서울특별시 강동구 올림픽로93길 33-16. 서울신암초등학교 (암사동),37.549484,127.1244002,http://shinam.sen.es.kr,2,10,6,4,36,7,6,6,5,6,6,716,385,331,132,71,61,131,80,51,110,53,57,103,54,49,134,71,63,106,56,50,19.9,2,0,2,12.8,60,13,132,71,61,0,0,0,36,4,11,0,0,"16,157",22.6
20230401,서울,송파구,강동·송파,초등학교,,초등학교,해당없음,서울신천초등학교,공립,,특별/광역시,19590526,5503,서울특별시 송파구 올림픽로 215(잠실동. 신천초등학교),37.5135712,127.095154,http://sh.sen.es.kr,2,11,10,1,25,5,4,3,5,3,5,411,209,202,64,35,29,58,30,28,76,36,40,68,35,33,71,33,38,74,40,34,16.4,2,0,2,10.8,43,35,64,37,27,0,0,0,32,3,2,0,1,"14,414",35.1
20230401,서울,송파구,강동·송파,초등학교,,초등학교,해당없음,서울영풍초등학교,공립,,특별/광역시,19821010,5744,서울특별시 송파구 오금로57길 15. 서울영풍초등학교 (거여동),37.4962643,127.1429912,http://youngpung.sen.es.kr,2,9,6,3,33,5,6,5,4,7,6,670,329,341,105,48,57,118,56,62,103,50,53,96,50,46,122,56,66,126,69,57,20.3,2,0,2,12.6,33,151,106,48,58,0,0,0,38,3,4,0,4,"11,274",16.8
20230401,서울,송파구,강동·송파,초등학교,,초등학교,해당없음,서울오금초등학교,공립,,특별/광역시,19930901,5654,서울특별시 송파구 위례성대로22길 11(오금동.오금초등학교),37.5091778,127.1317034,http://www.ogum.es.kr,1,4,3,1,32,7,6,4,5,4,6,660,330,330,130,72,58,124,57,67,103,43,60,107,56,51,85,45,40,111,57,54,20.6,1,0,1,14,20,31,132,74,58,0,0,0,32,3,6,0,0,"9,222",14
20230401,서울,송파구,강동·송파,초등학교,,초등학교,해당없음,서울잠실초등학교,공립,,특별/광역시,19750901,5507,서울특별시 송파구 올림픽로35길 20(신천동.잠실초등학교),37.5113668,127.1043471,http://jamsil.sen.es.kr,1,9,7,2,42,7,7,7,6,7,8,"1,013",557,456,161,80,81,180,117,63,184,91,93,152,83,69,175,95,80,161,91,70,24.1,1,0,1,14.5,57,40,160,80,80,0,0,0,41,0,1,0,0,"4,959",4.9
20230401,서울,송파구,강동·송파,초등학교,,초등학교,해당없음,서울잠일초등학교,공립,,특별/광역시,19760312,5501,서울특별시 송파구 올림픽로 95서울잠일초등학교 (잠실동),37.5148763,127.081572,http://jamil.sen.es.kr,1,6,5,1,58,8,9,8,9,12,12,"1,676",867,809,241,128,113,262,145,117,260,139,121,281,128,153,338,174,164,294,153,141,28.9,1,0,1,17.5,83,124,216,115,101,0,0,0,60,4,3,0,0,"10,635",6.3
20230401,서울,송파구,강동·송파,초등학교,,초등학교,해당없음,서울잠전초등학교,공립,,특별/광역시,19811126,5568,서울특별시 송파구 올림픽로12길 51.  (잠실동. 서울잠전초등학교),37.5070162,127.0842942,http://jamjeon.sen.es.kr,2,8,6,2,26,5,4,4,4,5,4,516,252,264,95,48,47,81,43,38,70,36,34,71,32,39,102,48,54,97,45,52,19.8,1,0,1,11.5,32,26,98,50,48,0,0,0,26,3,4,0,1,"13,843",26.8
20230401,서울,송파구,강동·송파,초등학교,,초등학교,해당없음,서울중대초등학교,공립,,특별/광역시,19241113,5677,서울특별시 송파구 송파대로36길 8(송파동),37.5086445,127.1048472,http://joongdae.sen.es.kr,1,4,3,1,46,8,7,7,8,9,7,"1,008",542,466,168,99,69,150,81,69,162,92,70,178,89,89,186,97,89,164,84,80,21.9,1,1,0,14,36,35,170,99,71,0,0,0,46,3,14,0,2,"18,598",18.5
20230401,서울,강동구,강동·송파,초등학교,,초등학교,해당없음,서울천동초등학교,공립,,특별/광역시,19830301,5341,서울특별시 강동구 성안로 200. 서울천동초등학교 (길동),37.5405099,127.1375876,http://scd.sen.es.kr,2,10,5,5,38,7,7,6,6,6,6,770,413,357,123,69,54,143,80,63,134,75,59,124,64,60,136,65,71,110,60,50,20.3,2,0,2,13.1,51,32,130,71,59,0,0,0,43,5,9,0,1,"8,702",11.3
20230401,서울,강동구,강동·송파,초등학교,,초등학교,해당없음,서울천일초등학교,공립,,특별/광역시,19851017,5330,서울특별시 강동구 구천면로 266. 서울천일초등학교 (천호동),37.5442,127.1333171,https://chunil.sen.es.kr,2,5,3,2,18,2,3,4,2,3,4,278,145,133,30,18,12,55,26,29,47,27,20,40,21,19,52,26,26,54,27,27,15.4,0,0,0,7.7,19,8,30,18,12,0,0,0,18,6,12,0,1,"8,502",30.6
20230401,서울,강동구,강동·송파,초등학교,,초등학교,해당없음,서울천호초등학교,공립,,특별/광역시,19440920,5309,서울특별시 강동구 구천면로 310-11(천호동.서울천호초등학교),37.5473393,127.1365471,http://chunho.sen.es.kr,2,8,4,4,34,6,5,6,5,5,7,667,336,331,105,52,53,109,60,49,103,54,49,109,57,52,116,54,62,125,59,66,19.6,2,0,2,12.1,31,19,105,52,53,0,0,0,42,8,10,0,8,"15,270",22.9
20230401,서울,송파구,강동·송파,초등학교,,초등학교,해당없음,서울토성초등학교,공립,,특별/광역시,19840421,5533,서울특별시 송파구 풍성로20길 44. 서울토성초등학교 (풍납동),37.5317309,127.1150976,https://stosung.sen.es.kr,1,5,3,2,34,7,5,5,5,6,6,698,372,326,137,80,57,101,51,50,102,51,51,111,62,49,132,64,68,115,64,51,20.5,1,0,1,14.5,28,22,146,85,61,0,0,0,39,2,2,1,2,"12,163",17.4
20230401,서울,송파구,강동·송파,초등학교,,초등학교,해당없음,서울평화초등학교,공립,,특별/광역시,19921021,5831,서울특별시 송파구 송파대로26길 22. 서울평화초등학교 (가락동),37.4915188,127.1226798,http://pyunghwa.sen.es.kr,1,4,2,2,13,2,2,2,2,2,3,175,101,74,34,22,12,36,17,19,23,8,15,25,17,8,31,21,10,26,16,10,13.5,1,0,1,7.3,10,7,34,22,12,0,0,0,21,0,6,0,0,"11,643",66.5
20230401,서울,송파구,강동·송파,초등학교,,초등학교,해당없음,서울풍납초등학교,공립,,특별/광역시,19800801,5522,서울특별시 송파구 풍성로 43(풍납동),37.5347879,127.1179092,http://poongnap.sen.es.kr,2,6,4,2,20,3,3,4,3,3,4,347,185,162,55,27,28,51,24,27,67,32,35,49,31,18,64,35,29,61,36,25,17.4,2,0,2,9.9,31,17,55,27,28,0,0,0,28,4,3,1,3,"15,436",44.5
20230401,서울,송파구,강동·송파,초등학교,,초등학교,해당없음,서울풍성초등학교,공립,,특별/광역시,19900901,5506,서울특별시 송파구 강동대로2길 13. (풍납동.풍성초등학교),37.5259311,127.1132908,http://poongsung.sen.es.kr,1,2,2,0,16,3,2,3,3,2,3,291,165,126,51,26,25,35,21,14,55,37,18,61,29,32,40,22,18,49,30,19,18.2,1,0,1,10,27,11,51,26,25,0,0,0,16,3,4,0,1,"10,909",37.5
20230401,서울,강동구,강동·송파,초등학교,,초등학교,해당없음,서울강일초등학교,공립,,특별/광역시,19940301,5213,서울특별시 강동구 아리수로98길 24. 서울강일초등학교 (강일동),37.5649609,127.1771117,http://gangil.sen.es.kr,2,3,2,1,34,5,6,5,6,6,6,690,362,328,99,54,45,111,57,54,98,49,49,117,68,49,133,67,66,132,67,65,20.3,2,0,2,12.1,45,41,100,55,45,0,0,0,32,6,18,0,0,"12,575",18.2
20230401,서울,강동구,강동·송파,초등학교,,초등학교,해당없음,서울한산초등학교,공립,,특별/광역시,19900501,5371,서울특별시 강동구 풍성로 261(서울한산초등학교. 둔촌동),37.5280147,127.1414269,http://hansan.sen.es.kr/,1,4,2,2,35,6,6,5,6,5,7,718,376,342,115,62,53,120,62,58,101,52,49,135,77,58,125,63,62,122,60,62,20.5,1,0,1,13.3,40,28,116,62,54,0,0,0,37,3,6,2,1,"15,161",21.1
20230401,서울,송파구,강동·송파,초등학교,,초등학교,해당없음,서울문현초등학교,공립,,특별/광역시,20071206,5799,서울특별시 송파구 충민로 137. (서울문현초등학교) (장지동),37.4826986,127.130205,http://s-mh.sen.es.kr,2,9,8,1,41,8,7,7,7,6,6,842,431,411,129,63,66,158,82,76,148,72,76,125,67,58,145,72,73,137,75,62,20.5,2,0,2,13.6,56,37,137,67,70,0,0,0,42,0,5,0,9,"10,046",11.9
20230401,서울,송파구,강동·송파,초등학교,,초등학교,해당없음,서울개롱초등학교,공립,,특별/광역시,20080303,5742,서울특별시 송파구 문정로 211. 서울개롱초등학교 (오금동),37.4971691,127.1397585,http://gaerong.sen.es.kr,1,7,4,3,18,3,2,3,3,3,4,349,200,149,61,31,30,46,28,18,56,30,26,55,32,23,68,39,29,63,40,23,19.4,1,0,1,11.3,27,10,61,31,30,0,0,0,18,2,7,0,1,"9,716",27.8
20230401,서울,강동구,강동·송파,초등학교,,초등학교,해당없음,서울강명초등학교,공립,,특별/광역시,20110301,5285,서울특별시 강동구 상일로 74-1(상일동),37.5545566,127.1733882,http://gme.sen.es.kr,2,10,8,2,33,4,4,6,5,6,8,662,317,345,74,33,41,85,39,46,105,54,51,102,51,51,143,67,76,153,73,80,20.1,2,0,2,12.5,36,44,74,33,41,0,0,0,46,0,10,0,1,"9,818",14.8
20230401,서울,송파구,강동·송파,초등학교,,초등학교,해당없음,서울송례초등학교,공립,,특별/광역시,20140303,5853,서울특별시 송파구 위례순환로 439(장지동),37.4777338,127.1385039,http://sree.sen.es.kr,2,15,11,4,56,10,10,8,9,9,10,"1,475",755,720,285,151,134,262,133,129,241,129,112,214,106,108,236,114,122,237,122,115,26.3,2,0,2,16,68,108,285,151,134,0,0,0,56,0,3,0,2,"10,801",7.3
20230401,서울,송파구,강동·송파,초등학교,,초등학교,해당없음,서울위례별초등학교,공립,,특별/광역시,20160504,5850,서울특별시 송파구 위례광장로 243장지동. 서울위례별초등학교,37.4789306,127.14503,http://westar.sen.es.kr,3,21,15,6,70,12,11,11,12,12,12,"1,722",868,854,287,152,135,285,139,146,283,147,136,267,130,137,331,159,172,269,141,128,24.6,3,0,3,16.2,145,237,281,149,132,0,0,0,69,0,6,0,0,"11,921",6.9
20230401,서울,강동구,강동·송파,초등학교,,초등학교,해당없음,서울강솔초등학교,공립,,특별/광역시,20170301,5214,서울특별시 강동구 고덕로97길 80. 서울강솔초등학교 (강일동),37.5623095,127.1801929,http://gangsol.sen.es.kr,1,6,6,0,23,4,3,3,3,4,6,451,227,224,75,42,33,69,36,33,66,32,34,73,35,38,73,32,41,95,50,45,19.6,1,0,1,11.3,22,89,76,43,33,0,0,0,27,1,4,0,0,"11,042",24.5
20230401,서울,강동구,강동·송파,초등학교,,초등학교,해당없음,서울강빛초등학교,공립,,특별/광역시,20210301,5201,서울특별시 강동구 아리수로93다길 1(강일동. 강빛초중통합학교),37.5744814,127.171308,http://gbe.sen.es.kr,1,1,1,0,32,7,7,5,4,4,5,622,318,304,133,66,67,123,64,59,109,54,55,85,51,34,82,43,39,90,40,50,19.4,1,0,1,13.5,9,21,133,66,67,0,0,0,0,0,0,0,0,0,0
20230401,서울,송파구,강동·송파,초등학교,,초등학교,해당없음,서울위례솔초등학교,공립,,특별/광역시,20220301,5846,서울특별시 송파구 위례북로2길 12(거여동. 서울위례솔초등학교),37.4870085,127.1506046,https://wiryesol.sen.es.kr,1,6,4,2,41,10,7,6,5,5,8,941,464,477,195,99,96,179,82,97,153,78,75,130,61,69,129,64,65,155,80,75,23,1,0,1,15.9,3,637,196,98,98,0,0,0,47,0,10,0,0,"10,334",11
20230401,서울,송파구,강동·송파,초등학교,,초등학교,해당없음,서울해누리초등학교,공립,,특별/광역시,20190301,5698,서울특별시 송파구 송파대로37길 95(가락동),37.4978923,127.1162893,http://haenuri.sen.es.kr,1,6,5,1,29,6,5,4,4,5,5,659,352,307,110,67,43,111,45,66,107,59,48,91,53,38,127,64,63,113,64,49,22.7,1,1,0,14.6,34,38,110,67,43,0,0,0,0,0,0,0,0,0,0
20230401,서울,강동구,강동·송파,초등학교,,초등학교,해당없음,서울고현초등학교,공립,,특별/광역시,20200301,5274,서울특별시 강동구 상일로11길 110. 서울고현초등학교,37.5541515,127.1659273,http://gohyeon.sen.es.kr,1,7,6,1,50,9,9,8,9,8,7,"1,338",695,643,239,117,122,230,113,117,241,122,119,240,135,105,216,116,100,172,92,80,26.8,1,0,1,17.8,97,62,239,117,122,0,0,0,53,0,3,0,4,"8,116",6.1
20230401,서울,송파구,강동·송파,중학교,,일반중학교,해당없음,가락중학교,공립,남여공학,특별/광역시,19860506,5673,서울특별시 송파구 송이로 45(송파동.가락중학교),37.5023454,127.1186748,http://karak.sen.ms.kr,1,3,2,1,20,7,6,7,0,0,0,473,310,163,149,104,45,159,99,60,165,107,58,0,0,0,0,0,0,0,0,0,23.7,0,0,0,11.5,13,17,149,105,44,152,96,56,32,0,10,4,2,"19,673",41.6
20230401,서울,송파구,강동·송파,중학교,,일반중학교,해당없음,가원중학교,공립,남여공학,특별/광역시,19890301,5831,서울특별시 송파구 중대로10길 40-18(가락동.가원중학교),37.490634,127.1230469,http://gawon.sen.ms.kr,1,2,1,1,19,7,6,6,0,0,0,425,209,216,138,66,72,148,73,75,139,70,69,0,0,0,0,0,0,0,0,0,22.4,1,0,1,10.6,7,6,143,70,73,146,62,84,19,6,18,0,0,"11,578",27.2
